Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2016-11-27,1.46,221373.99,76751.6,48667.43,95833.85,44616.34,conventional,Orlando
2016-11-20,1.46,239374.44,83653.63,50316.02,105313.34,49247.51,conventional,Orlando
2016-11-13,1.4,250639.48,97337.14,50337.98,102797.21,48419.58,conventional,Orlando
2016-11-06,1.47,236696.6,93321.05,53545.04,89681.46,34250.33,conventional,Orlando
2016-10-30,1.54,223224.74,82399.26,52975.5,87706.1,30132.88,conventional,Orlando
2016-10-23,1.52,236500.42,83780.57,68746.38,83838.72,28494.95,conventional,Orlando
2016-10-09,1.44,267399.38,91531.9,81061.05,94677.0,39055.39,conventional,Orlando
2016-08-07,1.23,327167.52,143759.32,84662.03,98631.44,52784.9,conventional,Orlando
2016-07-31,1.24,320002.63,137791.44,80412.78,101707.51,59130.82,conventional,Orlando
2016-07-24,1.22,336366.84,145903.25,92078.03,98243.53,53516.79,conventional,Orlando
2016-06-12,1.24,293811.97,143222.68,64910.71,85536.57,44014.87,conventional,Orlando
2016-03-20,1.09,291755.18,136450.8,56331.07,98884.08,39885.63,conventional,Orlando
2016-03-06,1.08,291732.26,142948.4,51358.16,97386.41,46058.69,conventional,Orlando
2016-02-21,1.05,296932.11,145443.75,50580.83,100817.72,42824.92,conventional,Orlando
2016-12-25,1.26,80688.76,21519.08,23868.08,34340.02,30455.29,conventional,Pittsburgh
2016-12-18,1.02,123555.7,47067.52,38353.81,36159.51,27858.11,conventional,Pittsburgh
2016-12-11,1.21,84144.99,22587.44,22461.37,37910.79,33381.5,conventional,Pittsburgh
2016-12-04,1.27,80731.39,22112.25,22668.13,34636.89,30145.94,conventional,Pittsburgh
2016-11-27,1.27,67448.86,17971.93,18776.67,29582.96,25667.72,conventional,Pittsburgh
2016-11-20,1.27,85227.73,21811.65,24291.5,38073.85,33341.58,conventional,Pittsburgh
2016-11-13,1.26,86306.22,22929.76,26629.2,35705.88,31047.93,conventional,Pittsburgh
2016-11-06,1.25,92657.44,24892.26,27433.78,39194.14,34250.04,conventional,Pittsburgh
2016-10-30,1.25,86820.55,25336.21,21347.76,38986.35,33736.01,conventional,Pittsburgh
2016-10-23,1.3,90368.85,25223.29,26247.81,37712.07,32229.69,conventional,Pittsburgh
2016-10-16,1.27,87503.46,23294.4,24183.85,39030.32,34191.83,conventional,Pittsburgh
2016-10-09,1.29,89506.29,24596.38,27239.36,36717.5,32322.38,conventional,Pittsburgh
2016-10-02,1.3,92483.87,27733.81,31201.92,32179.16,27626.97,conventional,Pittsburgh
2016-09-25,1.01,165178.31,62848.81,67362.99,31956.49,23313.81,conventional,Pittsburgh
2016-09-18,1.27,91298.63,28022.65,40377.82,21566.81,20132.05,conventional,Pittsburgh
2016-09-11,1.33,80206.95,22513.05,30643.05,26125.55,24205.55,conventional,Pittsburgh
2016-09-04,1.23,93887.78,18723.14,37833.25,35981.94,34860.32,conventional,Pittsburgh
2016-08-28,1.4,89247.85,10388.44,43896.41,33941.19,30513.25,conventional,Pittsburgh
2016-08-21,1.42,89949.42,1802.19,51710.69,35432.7,26056.23,conventional,Pittsburgh
2016-08-14,1.42,93415.78,1543.89,52111.73,38758.2,29043.13,conventional,Pittsburgh
2016-08-07,1.37,97959.55,1678.67,53440.42,41839.49,27914.15,conventional,Pittsburgh
2016-07-31,1.42,94553.4,1433.04,52790.96,39385.99,27719.86,conventional,Pittsburgh
2016-07-24,1.35,104420.57,1548.98,55308.86,46330.21,31287.68,conventional,Pittsburgh
2016-07-17,1.25,113655.96,1416.4,54927.04,56179.81,39074.78,conventional,Pittsburgh
2016-07-10,1.29,111914.65,1536.94,57549.45,51533.28,37858.19,conventional,Pittsburgh
2016-07-03,1.36,128114.61,1481.6,68197.33,57169.28,40468.87,conventional,Pittsburgh
2016-06-26,1.39,110772.26,1415.16,59568.48,48494.33,32965.11,conventional,Pittsburgh
2016-06-19,1.42,104127.89,2063.55,59252.92,41638.66,27767.25,conventional,Pittsburgh
2016-06-12,1.41,102412.83,3377.4,56238.3,41625.24,28750.83,conventional,Pittsburgh
2016-06-05,1.38,111137.97,2020.28,61595.07,46228.9,30730.27,conventional,Pittsburgh
2016-05-29,1.4,117486.96,1336.42,68421.33,46161.89,29242.9,conventional,Pittsburgh
2016-05-22,1.17,113857.64,1083.05,68958.85,42278.96,21961.82,conventional,Pittsburgh
2016-05-15,0.87,165733.74,1504.36,113018.31,48280.31,16500.86,conventional,Pittsburgh
2016-05-08,0.89,144813.19,1847.76,97359.37,42787.59,24483.43,conventional,Pittsburgh
2016-05-01,0.92,169483.29,1981.15,114448.24,50118.66,35865.31,conventional,Pittsburgh
2016-04-24,1.02,109421.34,1300.85,52354.4,54526.2,42500.07,conventional,Pittsburgh
2016-04-17,1.17,107271.68,1300.27,64912.62,39258.06,27639.25,conventional,Pittsburgh
2016-04-10,1.18,102684.74,1736.95,57325.73,42021.54,28213.82,conventional,Pittsburgh
2016-04-03,1.26,87991.76,1591.51,57684.4,26980.29,15060.75,conventional,Pittsburgh
2016-03-27,1.15,93607.68,1246.72,53507.55,37348.7,20111.13,conventional,Pittsburgh
2016-03-20,1.17,87881.33,1457.19,50816.15,34383.44,23273.12,conventional,Pittsburgh
2016-03-13,1.17,91112.78,1630.95,52730.06,35418.52,26767.2,conventional,Pittsburgh
2016-03-06,1.18,99548.51,1555.29,58262.08,38327.39,33427.23,conventional,Pittsburgh
2016-02-28,1.21,96483.82,1210.44,58767.67,35122.46,29726.65,conventional,Pittsburgh
2016-02-21,1.23,84755.36,1353.29,57902.7,24127.59,18779.08,conventional,Pittsburgh
2016-02-14,1.14,87228.1,2425.21,52891.65,30579.04,19080.09,conventional,Pittsburgh
2016-02-07,1.18,105805.21,3398.51,72083.75,28582.86,21916.83,conventional,Pittsburgh
2016-01-31,1.22,88551.72,2259.16,61619.09,23217.17,17454.05,conventional,Pittsburgh
2016-01-24,1.2,96487.8,106.84,63654.05,30985.12,24102.68,conventional,Pittsburgh
2016-01-17,1.22,94971.15,1565.32,56551.43,35599.84,23178.32,conventional,Pittsburgh
2016-01-10,1.23,110155.55,1767.42,67788.68,38987.77,23259.21,conventional,Pittsburgh
2016-01-03,1.27,90521.74,1511.68,61042.3,26577.81,16737.31,conventional,Pittsburgh
2016-11-27,1.49,175761.18,64281.66,41537.34,63014.82,61452.62,conventional,RaleighGreensboro
2016-11-20,1.56,183327.73,66026.81,40837.67,65420.1,63280.1,conventional,RaleighGreensboro
2016-11-13,1.47,211408.68,87802.48,39962.93,60738.47,58852.47,conventional,RaleighGreensboro
2016-10-30,1.42,211956.24,84333.26,42819.12,60952.92,59019.43,conventional,RaleighGreensboro
2016-02-28,1.08,281060.42,59637.15,136706.15,65580.95,63934.42,conventional,RaleighGreensboro
2016-01-24,0.96,242512.95,20211.55,135264.31,60248.95,59121.7,conventional,RaleighGreensboro
2016-01-17,1.0,272248.84,47604.07,140274.99,56778.3,56176.96,conventional,RaleighGreensboro
2016-01-10,0.99,257990.11,42069.78,120386.44,65875.31,64396.12,conventional,RaleighGreensboro
2016-01-03,0.92,280335.82,65934.23,127743.83,57312.96,56645.93,conventional,RaleighGreensboro
2016-12-25,1.2,176103.25,57197.5,58578.91,58142.64,57397.06,conventional,RichmondNorfolk
2016-12-18,1.15,174209.1,64259.62,54299.21,52758.01,51586.6,conventional,RichmondNorfolk
2016-12-11,1.1,186495.71,67313.99,51724.9,64561.84,63970.47,conventional,RichmondNorfolk
2016-12-04,1.18,183871.72,82393.63,49249.33,49514.25,49474.25,conventional,RichmondNorfolk
2016-11-27,1.21,154199.13,47392.15,48587.49,56103.69,56074.45,conventional,RichmondNorfolk
2016-11-20,1.29,177112.27,61550.58,49335.17,63057.6,63057.6,conventional,RichmondNorfolk
2016-11-13,1.33,177641.28,81429.32,47266.81,43970.14,43970.14,conventional,RichmondNorfolk
2016-11-06,1.39,169723.23,73480.37,43301.88,46648.86,46648.86,conventional,RichmondNorfolk
2016-10-30,1.28,174400.73,80899.6,43431.58,44142.49,44106.08,conventional,RichmondNorfolk
2016-10-23,1.34,178512.86,70435.52,54871.16,47348.03,46850.78,conventional,RichmondNorfolk
2016-10-16,1.28,203089.29,75896.57,67555.19,54680.1,53622.78,conventional,RichmondNorfolk
2016-10-09,1.25,213460.34,90443.54,66361.81,52119.52,51541.32,conventional,RichmondNorfolk
2016-10-02,1.19,229339.1,95732.95,68003.98,60397.55,59496.47,conventional,RichmondNorfolk
2016-09-25,1.27,210791.27,88120.08,66843.58,51228.61,51224.17,conventional,RichmondNorfolk
2016-09-18,1.18,238848.85,99451.59,78464.91,56727.84,54657.32,conventional,RichmondNorfolk
2016-09-11,1.13,240632.37,96272.81,71790.5,66602.09,63212.61,conventional,RichmondNorfolk
2016-08-21,1.11,236349.68,86900.27,84501.94,58155.91,57801.11,conventional,RichmondNorfolk
2016-08-07,1.1,266174.1,98312.66,93057.33,66522.5,60015.34,conventional,RichmondNorfolk
2016-07-31,1.17,245374.63,85721.72,86666.66,63643.39,60284.96,conventional,RichmondNorfolk
2016-07-24,1.07,272728.01,96397.86,91585.66,75487.74,64454.83,conventional,RichmondNorfolk
2016-06-26,1.0,259281.86,74356.16,104881.0,66404.42,61487.49,conventional,RichmondNorfolk
2016-05-15,1.0,250352.36,63701.44,121474.74,59474.62,59227.96,conventional,RichmondNorfolk
2016-04-03,1.03,189989.18,58169.25,74249.46,52393.59,52393.59,conventional,RichmondNorfolk
2016-03-27,1.02,233604.1,61031.43,109864.33,57721.78,57703.09,conventional,RichmondNorfolk
2016-03-13,1.02,246110.88,53660.8,125742.51,59731.59,59722.27,conventional,RichmondNorfolk
2016-03-06,0.99,255419.61,69078.97,117735.27,61339.5,61329.85,conventional,RichmondNorfolk
2016-02-28,1.04,230260.29,68025.31,107712.33,48197.79,47964.52,conventional,RichmondNorfolk
2016-02-21,0.98,214625.59,57431.41,101387.49,49967.14,46939.94,conventional,RichmondNorfolk
2016-02-14,0.92,254611.93,69755.44,118256.29,61735.78,58227.8,conventional,RichmondNorfolk
2016-01-31,0.98,222414.16,52910.51,115933.08,46214.37,43577.03,conventional,RichmondNorfolk
2016-01-24,0.97,272314.29,81685.72,131405.09,51506.74,50993.41,conventional,RichmondNorfolk
2016-01-17,0.97,272594.61,102087.13,115257.04,46788.54,46788.54,conventional,RichmondNorfolk
2016-01-10,0.97,243704.71,81955.23,97007.78,55906.57,55900.0,conventional,RichmondNorfolk
2016-01-03,0.96,235618.91,79192.25,102411.75,45676.31,45411.45,conventional,RichmondNorfolk
2016-12-25,1.16,103804.48,27393.26,28263.18,48052.71,47522.99,conventional,Roanoke
2016-12-18,1.15,93106.8,29593.9,26460.78,36926.94,35874.46,conventional,Roanoke
2016-12-11,1.04,113394.91,36799.58,27761.04,48704.49,47917.82,conventional,Roanoke
2016-12-04,1.17,105733.4,43234.65,26047.67,36290.1,35680.66,conventional,Roanoke
2016-11-27,1.31,82819.13,23710.29,23786.95,35235.62,34948.95,conventional,Roanoke
2016-11-20,1.33,99233.86,31583.94,25266.97,42294.35,41990.29,conventional,Roanoke
2016-11-13,1.41,98075.02,36639.68,25755.75,35546.5,35306.5,conventional,Roanoke
2016-11-06,1.39,104169.98,39065.25,23895.38,41053.2,40762.52,conventional,Roanoke
2016-10-30,1.26,105608.34,43905.8,21234.24,40284.65,39530.35,conventional,Roanoke
2016-10-23,1.26,107231.19,40459.99,29276.45,37322.93,35715.71,conventional,Roanoke
2016-10-16,1.22,121791.92,42680.86,32596.5,46384.49,43935.83,conventional,Roanoke
2016-10-09,1.23,118935.46,46103.44,34296.85,38336.47,35482.55,conventional,Roanoke
2016-10-02,1.13,133182.18,48667.09,35464.62,48866.54,45781.78,conventional,Roanoke
2016-09-25,1.07,142130.59,50868.03,39269.6,51876.07,51504.04,conventional,Roanoke
2016-09-18,1.06,144272.73,57840.6,38597.58,47741.85,43287.12,conventional,Roanoke
2016-09-11,1.02,156833.09,59141.58,38349.72,59177.64,52831.12,conventional,Roanoke
2016-09-04,1.01,162357.83,51973.15,42949.04,67328.62,64633.66,conventional,Roanoke
2016-08-28,1.03,155029.38,48406.18,43349.65,63164.75,59304.96,conventional,Roanoke
2016-08-21,1.04,147961.26,45315.56,46239.65,56341.36,52711.37,conventional,Roanoke
2016-08-14,1.04,145313.85,42321.57,41576.7,61326.44,57870.22,conventional,Roanoke
2016-08-07,1.04,142168.01,43871.58,45988.71,52136.98,42151.76,conventional,Roanoke
2016-07-31,1.07,143067.18,44288.47,43886.04,54800.62,49803.99,conventional,Roanoke
2016-07-24,1.04,150126.91,45204.04,41843.9,63017.5,49239.71,conventional,Roanoke
2016-07-17,1.04,144948.27,42725.53,45126.99,56956.78,49605.1,conventional,Roanoke
2016-07-10,1.01,158961.77,46152.7,54601.35,58067.06,47150.09,conventional,Roanoke
2016-07-03,0.99,164583.69,42474.31,55215.66,66740.64,59666.75,conventional,Roanoke
2016-06-26,1.02,141407.11,37010.79,52754.51,51531.2,48166.61,conventional,Roanoke
2016-06-19,1.0,158224.62,38806.24,58287.79,60996.11,57154.04,conventional,Roanoke
2016-06-12,0.99,152148.72,41650.39,52625.39,57727.96,54131.29,conventional,Roanoke
2016-06-05,0.96,151372.89,39705.87,56076.83,55476.89,53294.21,conventional,Roanoke
2016-05-29,0.93,162618.02,51556.28,52308.5,58553.66,56109.34,conventional,Roanoke
2016-05-22,0.9,171189.02,55226.51,50049.44,65682.71,62687.37,conventional,Roanoke
2016-05-15,0.94,141716.2,41009.19,55894.53,44612.49,42432.85,conventional,Roanoke
2016-05-08,0.87,184595.6,46723.27,76766.69,60828.07,56454.27,conventional,Roanoke
2016-05-01,0.87,178487.59,42590.28,71617.99,63563.9,61577.35,conventional,Roanoke
2016-04-24,0.91,164410.77,42884.03,57628.85,63800.09,60645.38,conventional,Roanoke
2016-04-17,0.93,150910.0,38226.66,59221.75,53360.61,51084.2,conventional,Roanoke
2016-04-10,0.93,133381.56,41262.76,31989.81,59993.47,58125.32,conventional,Roanoke
2016-04-03,0.97,113028.45,37271.13,32720.2,42867.47,41615.1,conventional,Roanoke
2016-03-27,0.96,139668.9,45215.02,50007.46,44374.02,43175.63,conventional,Roanoke
2016-03-20,0.96,156283.99,52022.38,55818.44,48302.75,48248.66,conventional,Roanoke
2016-03-13,0.99,139661.75,37199.87,57106.77,45207.52,44871.77,conventional,Roanoke
2016-03-06,0.98,142026.9,49400.9,51284.91,41230.05,39867.65,conventional,Roanoke
2016-02-28,0.99,135623.05,52420.43,48195.34,34858.03,33709.28,conventional,Roanoke
2016-02-21,0.98,115875.65,32921.58,45911.67,36940.03,33666.7,conventional,Roanoke
2016-02-14,0.9,159758.46,47759.39,55674.85,56138.26,52052.28,conventional,Roanoke
2016-02-07,0.91,198011.31,60920.14,79535.27,57376.62,53859.35,conventional,Roanoke
2016-01-31,0.99,121477.84,32756.64,52095.37,36490.74,34167.03,conventional,Roanoke
2016-01-24,0.99,143015.44,47641.16,55634.09,39559.2,39026.98,conventional,Roanoke
2016-01-17,0.98,157618.05,64687.72,51993.7,40837.92,40764.59,conventional,Roanoke
2016-01-10,0.97,143703.88,55844.25,42998.53,44682.97,44595.26,conventional,Roanoke
2016-01-03,0.91,156699.18,59481.98,58348.71,38685.93,37521.6,conventional,Roanoke
2016-11-06,1.78,266345.33,93518.61,137695.34,33681.11,33675.22,conventional,Sacramento
2016-10-30,1.79,238699.3,97713.53,118831.23,20977.23,20196.46,conventional,Sacramento
2016-10-23,1.59,253163.64,82312.9,127356.96,41563.31,36824.0,conventional,Sacramento
2016-11-06,1.68,292299.52,89364.77,128356.68,56008.44,46336.06,conventional,SanDiego
2016-10-30,1.65,270941.97,88975.06,119080.04,48144.51,41712.24,conventional,SanDiego
2016-12-18,1.07,269690.96,103487.49,56975.33,106676.83,62581.88,conventional,SouthCarolina
2016-12-11,1.2,243555.26,106629.29,42052.22,92309.82,60969.76,conventional,SouthCarolina
2016-11-13,1.41,255288.43,127839.06,40770.91,78418.87,42376.82,conventional,SouthCarolina
2016-11-06,1.5,222378.08,97077.73,42624.62,73311.98,39593.75,conventional,SouthCarolina
2016-10-30,1.43,227993.9,99127.2,45338.87,74431.4,40257.91,conventional,SouthCarolina
2016-10-23,1.4,260446.46,128648.8,52740.63,72307.57,42484.87,conventional,SouthCarolina
2016-10-16,1.3,281240.11,117958.34,64027.95,93141.93,49717.85,conventional,SouthCarolina
2016-10-09,1.32,262764.71,109192.13,56453.75,92882.93,57335.43,conventional,SouthCarolina
2016-10-02,1.3,301001.94,128824.7,66171.5,98802.13,63691.6,conventional,SouthCarolina
2016-05-22,1.04,343576.29,135034.4,98568.31,103063.88,59371.64,conventional,SouthCarolina
2016-03-27,1.07,315023.95,136387.5,91995.56,79309.57,61407.01,conventional,SouthCarolina
2016-02-21,1.04,302654.13,145774.22,82586.6,66931.59,49804.83,conventional,SouthCarolina
2016-01-24,0.95,317032.31,145616.86,92970.97,68767.8,43452.47,conventional,SouthCarolina
2016-12-25,1.15,69054.97,13134.96,22888.68,32987.91,32946.57,conventional,Spokane
2016-12-18,0.97,78377.53,11468.76,24325.82,42555.6,42186.43,conventional,Spokane
2016-12-11,0.96,91423.14,12117.55,27759.21,51511.95,50878.5,conventional,Spokane
2016-12-04,1.4,59510.92,10871.7,19424.17,28902.23,28878.1,conventional,Spokane
2016-11-27,1.49,49762.2,8071.55,17786.23,23871.15,23852.61,conventional,Spokane
2016-11-20,1.14,81018.31,9351.32,25545.36,46097.43,45968.78,conventional,Spokane
2016-11-13,1.07,99460.72,12237.95,31222.61,55964.75,55562.16,conventional,Spokane
2016-11-06,1.48,61365.68,11311.99,21354.23,28679.31,28639.4,conventional,Spokane
2016-10-30,1.39,51300.44,8156.83,15739.62,27285.86,27169.67,conventional,Spokane
2016-10-23,1.23,79477.96,8981.32,34481.19,35996.4,35886.49,conventional,Spokane
2016-10-16,1.33,68850.22,13123.07,19622.36,36057.86,34881.48,conventional,Spokane
2016-10-09,1.19,76241.91,13780.11,19165.66,43225.6,33043.2,conventional,Spokane
2016-10-02,0.87,131585.32,12840.53,28797.61,89795.19,45596.93,conventional,Spokane
2016-09-25,1.09,86853.6,17514.92,19838.82,49375.04,39036.9,conventional,Spokane
2016-09-18,1.05,74748.35,17028.27,21111.25,36230.18,32496.53,conventional,Spokane
2016-09-11,0.98,83096.19,25160.86,14719.48,41643.4,41633.69,conventional,Spokane
2016-09-04,1.12,83575.85,27414.8,15403.74,39238.05,39194.32,conventional,Spokane
2016-08-28,1.12,83627.94,24062.61,18386.73,39320.51,39315.7,conventional,Spokane
2016-08-21,1.09,87249.43,27169.12,14030.13,44049.45,44033.76,conventional,Spokane
2016-08-14,1.14,83933.43,24615.83,16234.66,40761.68,40759.3,conventional,Spokane
2016-08-07,1.16,89531.14,28151.76,21160.1,38403.17,38393.69,conventional,Spokane
2016-07-31,1.14,83902.91,25236.38,15512.48,41986.47,41986.47,conventional,Spokane
2016-07-24,1.08,82617.47,24997.25,15528.98,41880.74,41880.74,conventional,Spokane
2016-07-17,0.98,92386.91,25707.69,15296.71,51223.19,51218.42,conventional,Spokane
2016-07-10,1.06,90750.72,28563.77,16330.66,44657.42,44566.32,conventional,Spokane
2016-07-03,1.09,97365.48,29447.29,19298.27,45212.47,44836.14,conventional,Spokane
2016-06-26,1.02,90301.82,24210.14,18081.59,44035.66,44033.23,conventional,Spokane
2016-06-19,0.96,91554.79,27584.63,19850.1,41121.77,41041.12,conventional,Spokane
2016-06-12,0.99,93820.2,31353.21,17047.78,42266.87,37812.07,conventional,Spokane
2016-06-05,0.87,125934.24,29094.1,30005.5,61473.51,60082.4,conventional,Spokane
2016-05-29,0.87,109604.3,29399.27,21853.06,55339.47,55214.3,conventional,Spokane
2016-05-22,0.89,100552.55,28756.53,23438.52,45150.59,36360.99,conventional,Spokane
2016-05-15,0.85,111993.65,24776.24,22868.96,60947.45,60819.71,conventional,Spokane
2016-05-08,0.84,127403.24,32460.64,34939.02,56829.74,55178.16,conventional,Spokane
2016-05-01,0.86,116347.79,30544.24,28945.54,53406.54,53362.37,conventional,Spokane
2016-04-24,0.95,95660.52,26548.62,21236.06,44927.91,44270.25,conventional,Spokane
2016-04-10,0.96,103998.99,31092.52,26584.63,42943.63,42824.85,conventional,Spokane
2016-04-03,0.92,98398.44,23189.51,22271.96,49666.74,48727.02,conventional,Spokane
2016-03-27,0.81,110616.23,21798.74,22445.52,63256.35,63172.36,conventional,Spokane
2016-03-20,1.02,83457.56,24106.74,19605.24,36653.09,36639.27,conventional,Spokane
2016-03-13,0.93,94531.04,22599.69,17655.73,51134.29,51069.86,conventional,Spokane
2016-03-06,0.91,101869.42,23603.78,22577.01,52556.18,52480.19,conventional,Spokane
2016-02-28,0.95,92596.44,21928.09,19963.84,47818.48,47750.71,conventional,Spokane
2016-02-21,0.82,112075.27,16913.21,27398.67,64822.45,64778.72,conventional,Spokane
2016-02-14,0.95,81626.44,22683.59,21398.24,35122.33,35052.5,conventional,Spokane
2016-01-31,1.0,88040.94,19600.06,19030.78,45912.6,45821.45,conventional,Spokane
2016-01-24,0.97,89537.48,14122.5,29929.21,42692.72,42637.23,conventional,Spokane
